en_text,vi_text,type
Release the clamping mechanism by turning handle clockwise.,Nhả cơ chế kẹp bằng cách xoay tay cầm theo chiều kim đồng hồ.,hallu_strict
Inspect the hydraulic seals for any signs of leakage.,Kiểm tra các vòng đệm thủy lực xem có bất kỳ dấu hiệu rò rỉ nào.,hallu_strict
Wait for tank pressure to stabilize before venting air.,Chờ áp suất bồn ổn định trước khi xả khí.,hallu_strict
Store all flammable solvents in the fireproof cabinet.,Lưu trữ tất cả dung môi dễ cháy trong tủ chống cháy.,hallu_strict
Push the lever down hard to engage the brake system.,Đẩy cần gạt xuống mạnh để kích hoạt hệ thống phanh.,hallu_strict
Align the mounting brackets precisely with the drilled holes.,Căn chỉnh các giá đỡ lắp đặt chính xác với các lỗ đã khoan.,hallu_strict
Confirm power input voltage matches the system requirement.,Xác nhận điện áp đầu vào nguồn điện phù hợp với yêu cầu hệ thống.,hallu_strict
Stop feeding material if the feeder motor overheats.,Ngừng cấp vật liệu nếu động cơ cấp liệu quá nóng.,hallu_strict
Activate main circuit breaker immediately.,Kích hoạt cầu dao chính ngay lập tức.,hallu_strict
"If temperature exceeds 80 Celsius, shut down reactor.","Nếu nhiệt độ vượt 80 độ C, ngắt lò phản ứng.",hallu_strict
Hold the ignition switch for five seconds.,Giữ công tắc đánh lửa trong năm giây.,hallu_strict
Input calibration data directly into the console.,Nhập dữ liệu hiệu chuẩn trực tiếp vào bảng điều khiển.,hallu_strict
Wear protective goggles before entering cleanroom area.,Đeo kính bảo hộ trước khi vào khu vực phòng sạch.,hallu_strict
Confirm system status before initiating sequence.,Xác nhận trạng thái hệ thống trước khi khởi động trình tự.,hallu_strict
Remove the faulty module using the designated tool.,Tháo mô-đun bị lỗi bằng công cụ được chỉ định.,hallu_strict
Reduce fluid pressure to zero bar immediately.,Giảm áp suất chất lỏng về không bar ngay lập tức.,hallu_strict
Lock the control panel using the security key.,Khóa bảng điều khiển bằng chìa khóa bảo mật.,hallu_strict
Inspect all welding seams for structural cracks.,Kiểm tra tất cả mối hàn về vết nứt cấu trúc.,hallu_strict
Do not proceed if indicator light flashes red.,Không tiếp tục nếu đèn báo nhấp nháy màu đỏ.,hallu_strict
Reset sensor readings before starting the daily test.,Đặt lại giá trị cảm biến trước khi bắt đầu thử nghiệm hàng ngày.,hallu_strict
Engage manual override switch during system failure.,Gạt công tắc ghi đè thủ công trong lúc lỗi hệ thống.,hallu_strict
Handle corrosive liquid using chemical resistant gloves.,Xử lý chất lỏng ăn mòn bằng găng tay chống hóa chất.,hallu_strict
Document all procedural anomalies immediately.,Lập hồ sơ tất cả các bất thường quy trình ngay lập tức.,hallu_strict
Connect the grounding cable to terminal A.,Kết nối cáp nối đất vào thiết bị đầu cuối A.,hallu_strict
Wait until pressure stabilizes at 50 PSI.,Chờ cho đến khi áp suất ổn định ở 50 PSI.,hallu_strict
Apply lubricant constantly during drilling operation.,Bôi trơn liên tục trong quá trình vận hành khoan.,hallu_strict
Measure voltage tolerance within specification.,Đo dung sai điện áp trong giới hạn kỹ thuật.,hallu_strict
"If error code E3 appears, execute diagnostic protocol P1.","Nếu mã lỗi E3 xuất hiện, thực hiện giao thức chẩn đoán P1.",hallu_strict
Press START to initialize the system.,Nhấn BẮT ĐẦU để khởi tạo hệ thống.,hallu_strict
Hold the lever in position five.,Giữ cần gạt ở vị trí năm.,hallu_strict
Cut power immediately after alarm sounds.,Cắt điện ngay lập tức sau khi còi báo động kêu.,hallu_strict
Verify seal integrity before proceeding.,Xác minh tính toàn vẹn của niêm phong trước khi tiến hành.,hallu_strict
Lock the access panel using Key A.,Khóa bảng truy cập bằng cách sử dụng Chìa Khóa A.,hallu_strict
Disconnect cable three from Port Z.,Ngắt kết nối cáp ba khỏi Cổng Z.,hallu_strict
Do not exceed maximum temperature of 90C.,Không được vượt quá nhiệt độ tối đa 90 độ C.,hallu_strict
Run diagnostic sequence two now.,Chạy chuỗi chẩn đoán hai ngay bây giờ.,hallu_strict
Observe pressure gauge hourly.,Quan sát đồng hồ đo áp suất hàng giờ.,hallu_strict
"If indicator light is red, stop all operations.","Nếu đèn báo màu đỏ, dừng tất cả hoạt động.",hallu_strict
Input the security code and press ENTER.,Nhập mã bảo mật và nhấn NHẬP.,hallu_strict
Flush the tank using distilled water only.,Xả bồn bằng cách sử dụng chỉ nước cất.,hallu_strict
Calibrate sensor four weekly.,Hiệu chỉnh cảm biến bốn hàng tuần.,hallu_strict
Remove all foreign objects from the chamber.,Loại bỏ tất cả vật thể lạ khỏi buồng.,hallu_strict
Secure the fastener using 10 Nm torque.,Bảo đảm chốt buộc bằng cách sử dụng mô-men xoắn 10 Nm.,hallu_strict
Reset the counter to zero.,Đặt lại bộ đếm về không.,hallu_strict
Wait 60 seconds before cycling power again.,Đợi 60 giây trước khi lặp lại chu kỳ điện trở lại.,hallu_strict
Check fluid level before initiating test mode.,Kiểm tra mức chất lỏng trước khi bắt đầu chế độ thử nghiệm.,hallu_strict
Wear protective gloves during chemical transfer.,Mang găng tay bảo hộ trong suốt quá trình chuyển hóa chất.,hallu_strict
Confirm voltage output matches specification B.,Xác nhận đầu ra điện áp khớp với thông số kỹ thuật B.,hallu_strict
Press the red button to emergency stop.,Nhấn nút đỏ để dừng khẩn cấp.,hallu_strict
Do not exceed maximum torque setting.,Không vượt quá cài đặt mô-men xoắn tối đa.,hallu_strict
"If pressure drops, engage backup pump.","Nếu áp suất giảm, tham gia bơm dự phòng.",hallu_strict
Cut power supply to Unit 3 immediately.,Cắt nguồn điện đến Đơn vị 3 ngay lập tức.,hallu_strict
Wait for the green light before proceeding.,Chờ đèn xanh trước khi tiếp tục.,hallu_strict
Activate system override manually.,Kích hoạt ghi đè hệ thống thủ công.,hallu_strict
Confirm voltage reading is stable.,Xác nhận chỉ số điện áp là ổn định.,hallu_strict
Close the main valve immediately.,Đóng van chính ngay lập tức.,hallu_strict
Press and hold the reset switch for ten seconds.,Nhấn và giữ công tắc đặt lại trong mười giây.,hallu_strict
Measure component thickness precisely.,Đo độ dày thành phần chính xác.,hallu_strict
Secure all external access panels.,Bảo vệ tất cả các tấm truy cập bên ngoài.,hallu_strict
Input the primary encryption key.,Nhập khóa mã hóa chính.,hallu_strict
Stop operation if temperature exceeds 90 degrees Celsius.,Dừng hoạt động nếu nhiệt độ vượt quá 90 độ C.,hallu_strict
Calibrate sensor readings monthly.,Hiệu chỉnh chỉ số cảm biến hàng tháng.,hallu_strict
Open drain valve to relieve excess flow.,Mở van xả để giảm bớt lưu lượng thừa.,hallu_strict
Verify system integrity before startup.,Xác minh tính toàn vẹn hệ thống trước khi khởi động.,hallu_strict
Tag the defective wire immediately.,Gắn thẻ dây bị lỗi ngay lập tức.,hallu_strict
Adjust laser alignment zero point.,Điều chỉnh điểm không căn chỉnh laser.,hallu_strict
Record all diagnostic findings.,Ghi lại tất cả các phát hiện chẩn đoán.,hallu_strict
Isolate the electrical circuit during inspection.,Cách ly mạch điện trong suốt quá trình kiểm tra.,hallu_strict
Press the red button to emergency stop.,Nhấn nút đỏ để dừng khẩn cấp.,hallu_strict
"If pressure exceeds 5 bar, shut the valve.","Nếu áp suất vượt quá 5 bar, đóng van.",hallu_strict
Wait for the green indicator light.,Chờ đèn báo màu xanh.,hallu_strict
Move lever B fully to the right.,Di chuyển cần gạt B hoàn toàn sang phải.,hallu_strict
Do not touch exposed wires.,Không chạm vào dây điện lộ thiên.,hallu_strict
Hold button A for five seconds.,Giữ nút A trong năm giây.,hallu_strict
Calibrate sensor unit before operation.,Hiệu chỉnh bộ cảm biến trước khi vận hành.,hallu_strict
Step one: lock the carriage assembly.,Bước một: khóa cụm toa xe.,hallu_strict
Apply lubricant to all moving parts.,Bôi chất bôi trơn lên tất cả các bộ phận chuyển động.,hallu_strict
Ensure the system is fully grounded.,Đảm bảo hệ thống được nối đất hoàn toàn.,hallu_strict
Cut the power supply immediately.,Cắt nguồn điện ngay lập tức.,hallu_strict
Check cooling fluid level hourly.,Kiểm tra mức chất lỏng làm mát hàng giờ.,hallu_strict
Reset the error code after inspection.,Đặt lại mã lỗi sau khi kiểm tra.,hallu_strict
Enter the security password to proceed.,Nhập mật khẩu bảo mật để tiếp tục.,hallu_strict
"If temperature exceeds limit, stop machine.","Nếu nhiệt độ vượt giới hạn, dừng máy.",hallu_strict
Tighten bolt M6 to 10 Newton meters.,Vặn chặt bu lông M6 đến 10 Newton mét.,hallu_strict
Isolate the circuit before repair work.,Cách ly mạch trước công việc sửa chữa.,hallu_strict
Keep clear of rotating components.,Tránh xa các thành phần quay.,hallu_strict
Record all readings in the logbook.,Ghi lại tất cả các số đọc trong sổ nhật ký.,hallu_strict
Set flow rate to maximum capacity.,Đặt tốc độ dòng chảy đến công suất tối đa.,hallu_strict
Press the 'Start' sequence button now.,Nhấn nút trình tự 'Khởi động' ngay bây giờ.,hallu_strict
Hold the lever firmly at Position Three.,Giữ cần gạt chắc chắn tại Vị trí Ba.,hallu_strict
Cut power supply immediately if smoke appears.,Cắt nguồn điện ngay lập tức nếu khói xuất hiện.,hallu_strict
Stop all movement until the alarm clears.,Dừng mọi chuyển động cho đến khi cảnh báo xóa.,hallu_strict
Verify the seal integrity before loading coolant.,Xác minh tính toàn vẹn niêm phong trước khi nạp chất làm mát.,hallu_strict
Check pressure gauge reading every sixty minutes.,Kiểm tra chỉ số đồng hồ áp suất mỗi sáu mươi phút.,hallu_strict
Secure the panel latch with a quarter turn.,Khóa chốt bảng điều khiển bằng một phần tư vòng xoay.,hallu_strict
Rotate valve A clockwise until resistance stops.,Xoay van A theo chiều kim đồng hồ cho đến khi lực cản dừng.,hallu_strict
Activate the primary pump for fifteen seconds.,Kích hoạt bơm chính trong mười lăm giây.,hallu_strict
Do not bypass the safety circuit under any condition.,Không được vượt qua mạch an toàn dưới bất kỳ điều kiện nào.,hallu_strict
Monitor temperature output continuously via terminal 4.,Giám sát đầu ra nhiệt độ liên tục qua thiết bị đầu cuối 4.,hallu_strict
Connect the ground wire before plugging in the unit.,Kết nối dây nối đất trước khi cắm thiết bị vào.,hallu_strict
Record error code F-05 in the operational log.,Ghi lại mã lỗi F-05 vào nhật ký vận hành.,hallu_strict
Inspect the filter mesh for foreign debris daily.,Kiểm tra lưới lọc tìm mảnh vụn lạ hàng ngày.,hallu_strict
Adjust flow rate to exactly 5.0 liters per minute.,Điều chỉnh tốc độ dòng chảy chính xác 5.0 lít mỗi phút.,hallu_strict
Reset the system timer after cycle completion.,Đặt lại bộ hẹn giờ hệ thống sau khi hoàn thành chu kỳ.,hallu_strict
Evacuate the testing chamber immediately upon breach.,Sơ tán buồng thử nghiệm ngay lập tức khi vi phạm.,hallu_strict
Wear protective goggles when handling corrosive liquid.,Mang kính bảo hộ khi xử lý chất lỏng ăn mòn.,hallu_strict
Lower the hoist slowly; maintain zero oscillation.,Hạ tời từ từ; duy trì dao động bằng không.,hallu_strict
